satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
0,1,0,1.2945070979208018,0,0,1.163058508518049,2,2,2,2,3,4,3,2,2,2,2,4,2,4,-0.33394760980759236,-0.3916437116430161
1,1,0,1.0299446156432188,0,0,-0.22627438231268032,4,4,4,4,2,4,4,2,2,2,2,4,2,4,-0.38648106227660245,-0.3916437116430161
0,0,0,0.3685384099492609,0,0,-0.9632926012046649,2,1,4,1,2,4,3,2,2,2,2,4,2,2,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.888133380869259,0,0,0.9138158875981703,2,3,4,4,2,2,2,2,4,2,3,4,4,2,0.06005328370998332,0.3892767394309272
1,1,0,0.6992415127962398,0,0,1.5047935082949135,5,5,3,5,4,5,5,2,2,2,2,5,2,4,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.2928677957446969,0,0,1.8153731804567934,2,4,4,4,4,3,3,2,2,2,2,1,2,4,-0.3602143360420974,-0.3916437116430161
0,0,0,-0.6897115191610715,0,0,1.0053346624671882,2,1,5,1,2,2,2,2,1,4,4,3,3,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.9542740014386547,0,0,1.7092503457682515,2,4,4,4,2,2,2,2,2,1,3,3,4,2,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6992415127962398,0,0,-0.9662134131685697,1,1,1,1,2,5,5,2,2,2,2,5,2,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.4346790305186567,0,0,0.6597052467384504,1,1,1,1,4,5,4,2,2,2,2,3,2,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.3685384099492609,0,0,-0.928242857637807,1,1,3,1,2,4,4,2,2,2,2,3,2,3,-0.38648106227660245,-0.3916437116430161
0,0,0,0.03783530710228201,0,0,0.8437164004644545,2,5,5,5,1,3,3,2,2,2,2,3,2,4,-0.38648106227660245,0.6235528747531102
0,0,0,1.3606477184901977,0,0,-0.40833832806274784,2,2,3,3,3,4,4,2,2,2,2,1,2,3,0.8217883445106297,0.3632460577284624
0,0,0,1.0960852362126146,0,0,0.5292423123507015,2,3,4,3,1,3,3,2,2,2,2,1,2,4,-0.38648106227660245,-0.3916437116430161
0,0,0,0.3023977893798651,0,0,-0.9564773732888869,2,4,4,4,1,4,4,2,2,2,2,2,2,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.7558521397304674,0,0,0.746356001667627,3,3,3,3,2,2,2,2,5,5,5,5,4,2,-0.38648106227660245,-0.3916437116430161
0,0,0,1.0960852362126146,0,0,1.3597265140876404,2,2,2,2,4,3,4,2,2,2,2,4,2,2,0.7429881658071146,0.415307421133392
0,1,0,-1.0204146220080506,0,0,0.41435704177044497,2,3,3,3,2,2,2,2,4,5,3,1,3,2,0.5853878084000843,0.15500060410874422
0,1,0,1.0299446156432188,0,0,0.3841753181434284,2,2,2,2,2,4,3,2,2,2,2,1,2,4,-0.20261397863506714,-0.36561302994055134
1,1,0,0.5008196510880525,0,0,1.6430452745864088,2,2,2,2,2,5,4,2,2,2,2,4,2,5,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.2267271751753011,0,0,-0.9457677294212359,2,4,4,4,3,3,3,2,2,2,2,1,2,2,-0.38648106227660245,-0.3916437116430161
0,1,0,0.5008196510880525,0,0,-0.9623189972166966,2,1,1,1,2,4,3,2,2,2,2,4,2,3,0.5065876296965691,0.18103128581120898
1,1,0,0.03783530710228201,0,0,-0.9788702650121573,5,5,5,5,3,4,4,2,2,2,2,4,2,3,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.8219927602998631,0,0,0.20405858036929747,2,1,5,1,2,2,2,2,3,2,3,4,3,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.09444593403650955,0,0,-0.38399822836354097,2,1,1,1,3,3,3,2,2,2,2,3,2,1,-0.38648106227660245,-0.3916437116430161
0,0,0,1.0299446156432188,0,0,-0.9418733134693629,2,2,2,2,3,4,3,2,2,2,2,3,2,4,-0.33394760980759236,-0.3916437116430161
0,1,0,0.3023977893798651,0,0,-0.977896661024189,2,3,3,3,5,3,4,2,2,2,2,1,2,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.6235708985916758,0,0,1.668358978273584,3,3,3,3,2,2,2,2,3,3,3,2,3,2,-0.33394760980759236,-0.3916437116430161
0,1,0,0.5008196510880525,0,0,-0.9934743248316814,2,4,3,4,1,3,3,2,2,2,2,2,2,2,-0.38648106227660245,-0.15736757632083312
0,0,0,-0.09444593403650955,0,0,1.8660005878311439,2,5,5,5,2,2,2,3,3,3,3,2,2,2,3.1069935269125684,2.758068774355222
1,1,0,1.228366477351406,0,0,-0.9973687407835545,2,2,2,2,4,4,4,2,2,2,2,3,2,3,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.2267271751753011,0,0,0.5535824120499084,2,1,1,1,1,3,3,2,2,2,2,1,2,4,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.2928677957446969,0,0,1.863079775867239,2,1,1,1,3,3,3,2,2,2,2,1,2,3,-0.15008052616605705,-0.3916437116430161
1,0,0,1.2945070979208018,0,0,0.8544260443321056,4,4,4,4,2,2,2,5,3,5,4,2,4,2,3.3696607892576185,2.9402835462724752
0,1,0,0.6992415127962398,0,0,-0.9856854929279352,2,4,4,4,3,3,3,2,2,2,2,3,2,4,1.3208561429662256,1.0140131002900818
1,1,0,0.17011654824107356,0,0,-0.9866590969159035,2,2,2,2,5,5,5,2,2,2,2,3,2,4,1.1632557855591952,1.5085960526369124
0,1,0,-0.7558521397304674,0,0,0.37930729820358705,2,2,2,2,2,2,2,2,4,5,4,3,3,2,-0.1763472524005621,0.15500060410874422
0,1,0,-0.6897115191610715,0,0,0.3354951187450147,2,3,3,3,2,2,2,2,2,3,4,4,3,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.7558521397304674,0,0,0.23716111596021885,2,5,5,5,2,2,2,2,3,3,4,3,3,2,-0.38648106227660245,-0.3916437116430161
0,1,0,-1.152695863146842,0,0,0.767775289402929,2,1,1,1,2,2,2,2,2,2,3,1,3,2,-0.38648106227660245,-0.3135516665356218
0,1,0,-0.6897115191610715,0,0,1.9078655593137797,2,3,3,3,2,2,2,2,1,5,4,3,4,2,0.16512018864800349,0.18103128581120898
0,0,0,2.0220539241841555,0,0,0.4786149049763512,2,3,3,3,1,4,3,2,2,2,2,3,2,4,-0.38648106227660245,-0.3916437116430161
0,1,0,0.7653821333656357,0,0,1.5622361435850418,2,4,2,4,4,4,4,2,2,2,2,2,2,2,0.9531219756831549,0.23309264921613854
0,0,0,-0.4251490368834885,0,0,0.7833529532104214,2,2,2,2,2,4,3,2,2,2,2,4,2,4,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.9542740014386547,0,0,2.9817507580427876,2,5,5,5,2,2,2,2,2,4,3,2,4,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.9542740014386547,0,0,-0.11820433964820172,2,1,1,1,2,2,2,2,4,5,3,3,4,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-1.152695863146842,0,0,1.054014861865602,2,3,3,3,2,2,2,2,2,5,3,4,3,2,-0.20261397863506714,-0.3916437116430161
0,0,0,-1.747961448271404,0,0,2.4550310005519504,2,4,4,4,2,2,2,2,3,2,3,3,4,2,-0.1763472524005621,-0.053244849510974
0,0,0,-1.8802426894101956,0,0,0.6412067709670531,2,2,2,2,2,2,2,2,1,3,3,2,4,2,1.688590310249296,1.4825653709344477
0,1,0,1.4929289596289892,0,0,1.792980288733523,2,3,3,3,2,4,4,2,2,2,2,2,2,2,0.27018709358602366,0.25912333091860335
0,1,0,0.7653821333656357,0,1,-0.4044439121108747,2,3,3,3,2,2,2,2,2,5,4,3,3,2,-0.38648106227660245,0.4413381028358568
1,0,0,0.7653821333656357,0,1,-1.3916783559107062,2,5,5,5,2,5,5,2,2,2,2,3,2,3,-0.38648106227660245,-0.3916437116430161
0,0,0,0.7653821333656357,0,1,-0.4813586271603685,2,1,1,1,2,4,4,2,2,2,2,4,2,3,-0.33394760980759236,-0.3916437116430161
0,0,0,0.7653821333656357,0,1,-0.20874951052925134,2,1,2,1,4,2,4,2,2,2,2,1,2,3,-0.04501362122803686,-0.3916437116430161
0,0,0,0.7653821333656357,0,1,-1.3391037405604191,2,5,5,5,5,3,3,2,2,2,2,2,2,1,-0.38648106227660245,-0.3916437116430161
0,1,0,0.7653821333656357,0,1,0.16803523281447127,2,4,4,4,2,2,2,2,2,5,3,1,3,2,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6992415127962398,0,1,0.45135399331323944,2,5,5,5,5,2,3,2,2,2,2,1,2,2,-0.33394760980759236,-0.3916437116430161
0,0,0,0.6992415127962398,0,1,-0.08996982399712174,2,4,4,4,1,2,3,2,2,2,2,1,2,4,-0.28141415733858227,-0.3916437116430161
0,0,0,0.6992415127962398,0,2,-0.3265555930734127,2,3,3,3,2,3,3,2,2,2,2,3,2,1,-0.22888070486957218,0.07690855900134988
0,0,0,0.6992415127962398,0,1,-0.8639849944319008,2,4,4,4,2,3,4,2,2,2,2,3,2,3,0.11258673617899341,0.10293924070381466
0,0,0,0.6992415127962398,0,1,-0.9048763619265684,2,5,5,5,4,3,3,2,2,2,2,3,2,2,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6992415127962398,0,1,-0.9545301653129504,2,4,5,4,3,4,3,2,2,2,2,2,2,2,-0.38648106227660245,-0.3916437116430161
0,1,0,0.6992415127962398,0,1,-0.4102855360386844,2,4,5,5,2,2,2,2,4,4,4,2,3,2,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6992415127962398,0,2,0.11059259752434303,2,3,5,3,2,2,2,2,2,2,3,5,4,2,-0.38648106227660245,-0.3916437116430161
0,1,0,0.6992415127962398,0,2,-0.28371701760280854,2,2,2,2,2,2,2,2,3,4,3,2,3,2,-0.38648106227660245,-0.3916437116430161
0,1,0,0.6992415127962398,0,1,-0.310004325277952,2,4,5,5,2,2,2,2,2,2,3,4,3,2,-0.09754707369704695,-0.053244849510974
0,0,0,0.6992415127962398,0,1,-1.3683118601994675,2,1,1,1,1,4,4,2,2,2,2,4,2,3,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6992415127962398,0,2,-1.4734610909000412,2,3,5,5,4,2,3,2,2,2,2,1,2,5,0.007519831240973229,-0.053244849510974
0,0,0,0.6992415127962398,0,1,-1.4773555068519144,2,1,3,1,3,4,3,2,2,2,2,2,2,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6992415127962398,0,2,-1.4919595666714385,2,3,3,3,2,1,1,2,2,2,2,1,2,2,2.187658108704892,1.7428721879590956
0,0,0,0.6992415127962398,0,1,-1.518246874346582,2,5,5,5,4,3,4,2,2,2,2,4,2,1,-0.38648106227660245,-0.36561302994055134
0,0,0,0.6992415127962398,0,1,-1.719782899856015,2,4,3,3,2,3,3,2,2,2,2,3,2,1,1.8199239414218213,2.36760854881825
0,1,0,0.6992415127962398,0,2,-0.5456164903662747,2,2,2,2,2,2,2,2,2,1,3,1,3,2,-0.38648106227660245,-0.3916437116430161
1,1,0,0.963803995073823,0,0,0.33646872273298295,4,4,2,4,4,5,4,2,2,2,2,5,2,4,-0.12381379993155199,-0.3916437116430161
0,0,0,0.10397592767167779,0,0,0.6110250473400366,2,2,2,2,3,3,3,2,2,2,2,3,2,4,-0.38648106227660245,-0.3916437116430161
0,0,0,0.10397592767167779,0,0,-0.9817910769760622,2,4,4,4,1,3,4,2,2,2,2,3,2,1,-0.38648106227660245,-0.3916437116430161
0,1,0,1.228366477351406,0,0,-0.995421532807618,2,4,4,4,2,3,3,2,2,2,2,4,2,3,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.3590084163140927,0,0,1.3626473260515453,2,3,3,3,3,4,4,2,2,2,2,1,2,4,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.4251490368834885,0,0,1.0413580100220143,2,4,4,4,2,2,2,2,3,5,3,2,3,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.8219927602998631,0,0,2.7198512852793213,2,3,5,3,2,2,2,2,4,5,4,4,4,2,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.6897115191610715,0,0,3.0382197893449474,2,2,2,2,2,2,2,2,3,5,3,1,4,2,-0.38648106227660245,-0.36561302994055134
0,1,0,0.5008196510880525,0,0,-0.9740022450723159,2,4,5,4,2,3,4,2,2,2,2,1,2,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.6235708985916758,0,0,-0.3547901087244927,2,4,3,4,2,2,2,2,2,5,3,2,3,2,-0.38648106227660245,-0.3916437116430161
1,0,0,0.8315227539350314,0,0,-1.0109991966151104,1,1,1,1,2,5,4,2,2,2,2,3,2,4,0.7167214395726095,0.5975221930506455
0,1,0,-0.7558521397304674,0,0,2.3265152741401383,2,5,5,5,2,2,2,2,1,5,4,4,3,2,-0.2551474311040772,-0.28752098483315697
1,0,0,-1.2188364837162378,0,0,2.8152644761002126,3,3,3,3,2,2,2,2,3,4,5,4,4,2,-0.33394760980759236,0.5454608296457159
0,0,0,0.8976633745044271,0,0,0.6110250473400366,2,1,1,1,1,4,4,2,2,2,2,3,2,1,-0.38648106227660245,1.2222585539097999
0,0,0,-0.2267271751753011,0,0,1.6673853742856155,2,3,5,3,1,4,4,2,2,2,2,3,2,2,0.45405417722755903,0.33721537602599766
0,0,0,1.8897726830453638,0,0,-0.999315948759491,2,5,1,5,1,4,3,2,2,2,2,4,2,4,-0.2551474311040772,-0.20942893972576265
1,0,0,0.5669602716574482,0,0,3.325432965795589,1,1,1,1,2,2,2,3,4,4,4,2,5,2,5.024464542031437,4.736400583742546
0,1,0,-0.7558521397304674,0,0,0.35594080249234844,2,4,4,4,2,2,2,2,1,1,4,1,3,2,0.21765364111701357,0.02484719559642033
1,0,0,-1.0204146220080506,0,0,0.16998244079040783,4,4,4,4,2,2,2,2,3,4,2,5,2,2,-0.38648106227660245,-0.3916437116430161
0,0,0,1.8897726830453638,0,0,-0.9798438690001255,2,3,3,3,2,4,4,2,2,2,2,4,2,4,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6331008922268441,0,0,-0.11820433964820172,2,1,1,1,3,4,4,2,2,2,2,1,2,4,-0.38648106227660245,-0.0011834861060444476
1,0,0,0.10397592767167779,0,0,1.6410980666104722,5,5,5,5,5,5,4,2,2,2,2,4,2,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.6235708985916758,0,0,2.57965231101189,5,5,5,5,2,2,2,2,4,3,3,2,4,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.09444593403650955,0,0,2.7656106727138305,2,5,5,5,2,2,2,1,4,3,4,2,4,2,5.392198709314507,5.100830127577052
1,1,0,0.3685384099492609,0,0,0.7901681811261994,2,2,2,2,4,4,4,2,2,2,2,4,2,5,0.4015207247585489,0.2851540126210681
0,0,0,-1.0865552425774463,0,0,3.2572806866378095,2,5,5,5,2,2,2,2,3,4,3,3,3,2,-0.018746894993531816,-0.20942893972576265
1,1,0,1.228366477351406,0,0,-1.0285240683985393,1,1,1,1,3,5,5,2,2,2,2,5,2,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.028305313467113777,0,0,-1.0226824444707296,5,5,5,5,5,5,5,2,2,2,2,3,2,3,1.3208561429662256,2.159363095198532
0,1,0,-0.6235708985916758,0,0,1.7686401890343162,2,1,1,1,2,2,2,2,4,4,3,4,3,2,-0.3602143360420974,-0.20942893972576265
0,0,0,-1.2849771042856337,0,0,0.9079742636703607,2,5,5,5,2,2,2,2,2,1,3,4,4,2,-0.33394760980759236,0.20706196751367376
1,0,0,0.10397592767167779,0,0,0.7541448335713732,4,4,2,4,5,4,5,2,2,2,2,4,2,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.10397592767167779,0,0,-0.01013429698372314,5,5,5,5,2,4,4,2,2,2,2,3,2,4,-0.38648106227660245,-0.3916437116430161
0,1,0,0.4346790305186567,0,0,1.5544473116812956,2,2,2,2,4,4,3,2,2,2,2,4,2,1,-0.04501362122803686,0.050877877298885106
0,0,0,1.0299446156432188,0,0,-1.0294976723865077,2,1,1,1,4,3,4,2,2,2,2,2,2,3,-0.38648106227660245,-0.3916437116430161
0,0,0,0.4346790305186567,0,0,-1.027550464410571,2,3,3,3,3,4,3,2,2,2,2,1,2,2,2.318991739877417,2.0812710500911376
0,0,0,0.3685384099492609,0,0,-1.0051575726873008,2,5,5,5,1,3,3,2,2,2,2,3,2,4,-0.38648106227660245,-0.3916437116430161
0,0,0,-1.9463833099795915,0,0,2.4968959720345865,2,2,2,2,2,2,2,2,4,5,4,4,4,2,0.5065876296965691,0.25912333091860335
1,1,0,0.8315227539350314,0,0,0.8700037081395979,2,2,2,2,3,5,4,2,2,2,2,3,2,3,-0.3076808835730873,-0.20942893972576265
1,1,0,-0.8219927602998631,0,0,0.0200474266432934,1,1,1,1,2,2,2,2,5,4,4,3,4,2,-0.12381379993155199,-0.23545962142822743
0,1,0,-0.4251490368834885,0,0,2.2038411716561352,2,5,5,5,2,2,2,2,1,4,3,1,3,2,-0.38648106227660245,-0.3916437116430161
0,1,0,1.6252102007677807,0,0,-0.22919519427658513,2,1,1,1,2,4,4,2,2,2,2,4,2,3,-0.38648106227660245,-0.3916437116430161
0,1,0,0.8315227539350314,0,0,-1.045075336194,2,1,1,1,1,4,4,2,2,2,2,3,2,2,-0.38648106227660245,-0.3916437116430161
0,0,0,0.3685384099492609,0,0,1.7345640494554266,2,4,4,4,3,4,4,2,2,2,2,4,2,3,-0.38648106227660245,0.10293924070381466
0,0,0,1.823632062475968,0,0,-0.04907845650245416,2,2,2,2,2,2,2,3,3,3,3,2,2,2,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6992415127962398,0,1,-0.49206827102801953,2,5,5,5,3,3,4,2,2,2,2,1,2,3,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6992415127962398,0,1,-1.2972387690777833,2,4,4,4,1,4,3,2,2,2,2,2,2,2,0.03378655747547828,-0.027214167808509226
0,1,0,0.6992415127962398,0,1,0.0005753468839278904,2,2,2,2,2,2,2,2,2,2,4,2,3,2,-0.38648106227660245,-0.33958234823808653
0,0,0,0.6992415127962398,0,1,-1.680838740337284,2,5,5,5,5,3,4,2,2,2,2,4,2,4,-0.38648106227660245,-0.2614903031306922
0,1,0,0.6331008922268441,0,1,1.763772169094475,2,5,5,5,2,2,2,2,3,2,2,1,3,2,-0.38648106227660245,-0.3916437116430161
0,1,0,0.6331008922268441,0,2,1.3188351465929729,2,2,1,2,2,2,2,2,1,5,2,4,3,2,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6331008922268441,0,1,-0.8464601226484718,2,3,1,1,3,3,4,2,2,2,2,4,2,1,-0.2551474311040772,0.18103128581120898
0,0,0,0.6331008922268441,0,2,-0.9097443818664097,2,1,1,1,5,4,3,2,2,2,2,4,2,3,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6331008922268441,0,2,-0.9506357493610773,2,3,3,3,4,3,3,2,2,2,2,4,2,2,-0.38648106227660245,-0.3916437116430161
0,1,0,0.6331008922268441,0,1,0.6431539789429898,2,3,3,3,2,2,2,2,4,3,3,2,4,2,0.4803209034620641,0.25912333091860335
0,0,0,0.6331008922268441,0,1,-1.0548113760736828,2,3,3,3,5,3,3,2,2,2,2,1,2,1,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6331008922268441,0,2,-1.3410509485363558,2,2,2,2,3,4,4,2,2,2,2,1,2,3,0.08632000994448837,1.6127187794467717
0,0,0,0.6331008922268441,0,1,-1.3313149086566731,2,2,2,2,5,4,4,2,2,2,2,1,2,4,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6331008922268441,0,1,-1.4004407918024206,2,1,1,1,1,4,4,2,2,2,2,1,2,2,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6331008922268441,0,1,-1.4520418031647393,2,2,2,2,3,4,4,2,2,2,2,2,2,4,-0.22888070486957218,-0.18339825802329787
0,0,0,0.6331008922268441,0,1,-1.4841707347676922,2,5,1,5,5,4,3,2,2,2,2,4,2,3,0.06005328370998332,-0.13133689461836834
0,1,0,0.6331008922268441,0,2,0.37151846629984087,2,1,1,1,2,2,2,3,5,3,3,2,1,2,4.4728632911068305,4.71036990204008
0,1,0,0.6331008922268441,0,1,0.09793574568075544,2,2,2,2,2,2,2,2,2,1,4,2,4,2,-0.38648106227660245,-0.3916437116430161
0,0,0,0.6331008922268441,0,1,-1.578610321600615,2,5,2,5,5,4,4,2,2,2,2,3,2,4,-0.09754707369704695,0.31118469432353285
0,0,0,0.6331008922268441,0,1,-1.66623468051776,2,5,5,5,1,3,3,2,2,2,2,1,2,2,-0.22888070486957218,-0.3916437116430161
0,0,0,0.6331008922268441,0,1,-1.7100468599763323,2,5,5,5,1,4,4,2,2,2,2,2,2,1,-0.38648106227660245,-0.33958234823808653
0,0,0,0.6331008922268441,0,2,-1.8210377146047156,2,2,2,2,5,4,4,2,2,2,2,1,2,4,-0.20261397863506714,-0.07927553121343878
0,1,0,0.6331008922268441,0,1,-0.9077971738904732,2,4,4,4,2,2,2,2,1,4,3,2,4,2,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,0,1,-0.7607829717072636,2,1,1,1,2,2,2,2,4,3,3,1,4,2,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.09444593403650955,0,0,0.9060270556944241,2,4,4,4,4,4,3,2,2,2,2,1,2,2,0.5328543559310742,0.15500060410874422
0,1,0,-0.4251490368834885,0,0,2.4959223680466183,2,2,2,2,2,2,2,2,4,4,4,3,4,2,0.06005328370998332,0.02484719559642033
0,0,0,-0.888133380869259,0,0,1.28670621499002,2,2,2,2,2,2,2,2,1,5,4,3,3,2,-0.0712803474625419,0.33721537602599766
1,1,0,-0.5574302780222801,0,0,2.6322269263621765,2,2,2,2,2,2,2,2,4,5,4,3,4,2,-0.38648106227660245,-0.3916437116430161
0,1,0,-1.0204146220080506,0,0,3.4081893047728924,2,5,5,5,2,2,2,2,1,3,3,3,4,2,0.21765364111701357,0.31118469432353285
0,0,0,0.5669602716574482,0,0,0.986836186695791,2,3,3,3,1,3,3,2,2,2,2,3,2,2,-0.04501362122803686,0.9879824185876169
0,1,0,-0.09444593403650955,0,0,1.2545772833870668,2,3,3,3,5,4,4,2,2,2,2,3,2,4,2.4240586448154375,2.7840994560576866
0,0,0,-0.2928677957446969,0,0,1.8290036362883493,2,3,2,3,2,4,4,2,2,2,2,1,2,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-1.6156802071326126,0,0,0.5302159163386698,2,3,3,3,2,2,2,2,2,1,3,4,4,2,-0.3076808835730873,-0.3916437116430161
1,1,0,0.5008196510880525,0,0,-1.0382601082782221,4,4,4,4,4,4,4,2,2,2,2,5,2,4,0.24392036735151862,0.12896992240627944
1,1,0,1.4267883390595935,0,0,1.453192496932595,1,1,1,1,4,4,5,2,2,2,2,5,2,3,-0.04501362122803686,-0.0011834861060444476
1,0,0,0.8976633745044271,0,0,1.3168879386170365,3,3,3,3,3,1,1,2,2,2,2,3,2,3,-0.38648106227660245,-0.2614903031306922
0,0,0,1.0299446156432188,0,0,1.98672748233921,2,3,3,3,3,3,3,2,2,2,2,3,2,2,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.7558521397304674,0,0,0.34036313868485607,2,2,2,2,2,2,2,2,1,5,3,3,4,2,0.8480550707451348,0.2851540126210681
0,1,0,-0.5574302780222801,0,0,0.5399519562183526,2,1,1,1,2,2,2,2,1,3,3,2,4,2,-0.38648106227660245,-0.23545962142822743
0,0,0,0.5669602716574482,0,0,-1.0333920883383807,2,4,4,4,4,4,4,2,2,2,2,3,2,2,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.4912896574528842,0,0,2.0139883940023218,2,1,1,1,2,2,2,2,4,4,4,4,3,2,2.292725013642912,1.82096423306649
0,1,0,-1.0865552425774463,0,0,1.297415858857671,2,4,3,3,2,2,2,2,3,3,3,4,3,2,0.27018709358602366,0.07690855900134988
1,0,0,0.8315227539350314,0,0,0.49516617277181185,4,4,4,4,3,4,4,2,2,2,2,3,2,4,-0.0712803474625419,-0.3916437116430161
1,1,0,0.17011654824107356,0,0,-1.080125079760858,1,1,4,1,4,4,4,2,2,2,2,4,2,5,0.03378655747547828,-0.3135516665356218
1,1,0,0.03783530710228201,0,0,-1.0499433561338414,5,5,5,5,4,4,5,2,2,2,2,5,2,4,0.45405417722755903,2.3415778671157854
1,1,0,-1.152695863146842,0,0,1.0734869416249675,4,4,4,4,2,2,2,2,3,3,5,3,5,2,-0.38648106227660245,-0.3916437116430161
1,0,0,0.8976633745044271,0,0,-1.076230663808985,1,1,1,1,4,5,5,2,2,2,2,3,2,5,-0.38648106227660245,0.10293924070381466
0,0,0,0.5008196510880525,0,0,1.6459660865503136,2,2,2,2,1,4,3,2,2,2,2,3,2,4,-0.38648106227660245,-0.3916437116430161
0,1,0,0.5008196510880525,0,0,0.3140758310097126,2,2,2,2,1,3,4,2,2,2,2,2,2,4,2.108857930001377,1.925086959876349
0,0,0,0.4346790305186567,0,0,-1.0587057920255558,2,2,2,2,4,3,4,2,2,2,2,4,2,3,-0.38648106227660245,-0.053244849510974
0,1,0,0.3685384099492609,0,0,-0.36549975259214373,2,5,5,5,2,4,3,2,2,2,2,2,2,3,0.03378655747547828,-0.33958234823808653
1,1,0,-0.6235708985916758,0,0,2.9398857865601515,1,1,1,1,2,2,2,2,5,3,4,4,4,2,-0.38648106227660245,-0.3916437116430161
0,0,0,-0.7558521397304674,0,0,2.955463450367644,2,1,1,1,2,2,2,2,4,4,3,3,3,2,-0.38648106227660245,-0.36561302994055134
0,0,0,-0.8219927602998631,0,0,0.19724335245351954,2,4,4,4,2,2,2,2,1,3,3,4,3,2,-0.38648106227660245,0.46736878453832154
0,1,0,-2.012523930548987,0,0,1.6109163429834557,2,2,2,2,2,2,2,2,2,3,4,1,4,2,-0.1763472524005621,-0.33958234823808653
0,1,0,1.2945070979208018,0,0,-0.35673731670042924,2,1,5,1,4,4,3,2,2,2,2,2,2,3,-0.38648106227660245,-0.3916437116430161
0,0,0,1.228366477351406,0,0,1.579761015368471,2,4,4,4,2,4,4,2,2,2,2,3,2,4,0.8743217969796397,0.4413381028358568
0,1,0,0.8976633745044271,0,0,-1.0567585840496194,2,1,5,1,5,3,3,2,2,2,2,4,2,3,0.427787450993054,0.2851540126210681
0,1,0,-0.5574302780222801,0,0,-0.3645261486041754,2,5,5,5,2,2,2,2,3,3,4,4,3,2,1.9249908463598415,1.664780142851701
0,0,0,-0.7558521397304674,0,0,0.9858625827078227,2,4,2,2,2,2,2,2,1,2,3,2,4,2,0.13885346241349844,0.12896992240627944
0,0,0,1.9559133036147596,0,0,1.828030032300381,2,2,2,2,5,4,4,2,2,2,2,4,2,3,0.5065876296965691,0.18103128581120898
1,0,0,0.8315227539350314,0,0,-0.41223274401462096,4,4,4,4,4,5,5,2,2,2,2,3,2,3,1.4259230479042457,0.8578290100752931
0,0,0,0.3685384099492609,0,0,-1.062600207977429,2,1,2,2,4,3,4,2,2,2,2,3,2,4,-0.38648106227660245,-0.3916437116430161
0,1,0,-0.028305313467113777,0,0,-1.0635738119653972,2,3,3,3,1,4,3,2,2,2,2,2,2,2,0.03378655747547828,-0.027214167808509226
0,0,0,-0.6235708985916758,0,0,2.0665630093526084,2,4,4,4,2,2,2,2,3,3,3,4,3,2,-0.33394760980759236,-0.3135516665356218
